FFDr	FFDp	SFD	GZD	TVT	SKP	nfp	nsp	nap	s1	s2	nlett1	ISL	OSL	f	pred	ILP	haveFixation	haveFirstPass
156	0	156	156	156	0	1	0	1	0	0	12	6.091724	11.690705	3.469085	0	0.267998	1	1
156	0	156	156	156	0	1	0	1	0	0	3	11.690705	5.737877	5.878413	0.246753	0.54366975	1	1
150	0	150	150	150	0	1	0	1	0	1	5	5.737877	8.134374	4.431862	0	0.652092666666667	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.61039	0	0	0
152	0	152	152	152	0	1	0	1	1	0	6	8.134374	8.308479	3.193959	0.090909	0.292418571428571	1	1
114	0	114	114	114	0	1	0	1	0	1	5	8.308479	8.59388	4.167288	0.649351	0.559234833333333	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.380175	0.168831	0	0	0
0	0	0	164	164	0	0	0	0	1	0	8	8.59388	0	4.427957	0.961039	0	1	1
0	0	0	172	172	0	0	0	0	0	0	3	0	4.473578	5.425435	0.152778	0	1	1
154	0	154	154	154	0	1	0	1	0	0	5	4.473578	7.08052	4.422984	0.041667	0.354834	1	1
224	0	224	224	224	0	1	0	1	0	0	6	7.08052	5.825653	4.094925	0	0.458503428571429	1	1
226	0	226	226	226	0	1	0	1	0	1	4	5.825653	7.989604	5.902784	0.777778	0.4070354	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.840556	0.361111	0	0	0
152	0	152	152	152	0	1	0	1	1	0	3	7.989604	6.142686	6.475158	0.236111	0.25619525	1	1
250	0	250	250	250	0	1	0	1	0	1	5	6.142686	8.528624	2.503791	0.027778	0.527911166666667	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.721646	0.069444	0	0	0
0	0	0	226	226	0	0	0	0	1	0	11	8.528624	0	3.05576	0.208333	0	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.57344	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.83478	0.19697	0	0	0
0	0	0	0	0	0	0	0	0	0	0	10	0	0	3.502564	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.416141	0.181818	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.43022	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0	3.904229	0.681818	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.303174	0.075758	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	3.784831	0.030303	0	0	0
0	0	0	208	208	0	0	0	0	0	0	3	0	6.005339	4.613303	0	0	1	1
164	164	0	272	272	0	2	0	2	0	0	12	6.005339	6.906147	2.09691	0	0.233497461538462	1	1
356	0	356	356	356	0	1	0	1	0	1	3	6.906147	10.855178	3.74811	0.015385	0.91712325	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	3.99638	0.630769	0	0	0
138	0	138	138	138	0	1	0	1	0	1	9	10.855178	9.241162	2.799341	0.923077	0.5523671	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.460754	0.030769	0	0	0
200	0	200	200	384	0	1	1	2	1	0	4	9.241162	6.209205	5.748614	0	0.1529666	1	1
104	104	0	104	210	0	1	1	2	0	0	9	6.209205	3.026302	3.215373	0.015385	0.1974038	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.784187	0.015385	0	0	0
154	0	154	154	154	0	1	0	1	1	1	4	9.64814000000001	8.62032799999999	2.991669	0.015385	0.6795022	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.314708	0.123077	0	0	0
128	0	128	128	128	0	1	0	1	1	0	4	8.62032799999999	9.02605000000001	4.745528	0.892308	0.6035678	1	1
0	0	0	60	60	0	0	0	0	0	0	9	9.02605000000001	0	4.189097	0.969231	0	1	1
0	0	0	344	344	0	0	0	0	0	0	3	0	4.433262	5.698007	0.25	0	1	1
154	0	154	154	154	0	1	0	1	0	0	5	4.433262	8.052994	3.98073	0.015625	0.351352833333333	1	1
384	0	384	384	384	0	1	0	1	0	0	7	8.052994	7.99765	4.21614	0.609375	0.520138875	1	1
390	0	390	390	390	0	1	0	1	0	0	8	7.99765	7.88067	3.364551	0	0.462084555555556	1	1
410	0	410	410	410	0	1	0	1	0	0	3	7.88067	4.322366	5.460892	0	0.75985775	1	1
154	0	154	154	154	0	1	0	1	0	0	6	4.322366	8.662656	3.915611	0.03125	0.480256714285714	1	1
274	274	0	462	462	0	2	0	2	0	0	9	8.662656	5.955717	2.526339	0	0.5024453	1	1
434	0	434	434	434	0	1	0	1	0	0	3	5.955717	4.421916	5.781731	0.0625	0.86738675	1	1
246	0	246	246	246	0	1	0	1	0	0	7	4.421916	8.16005199999999	2.451786	0	0.486432875	1	1
0	0	0	176	176	0	0	0	0	0	0	7	8.16005199999999	0	3.364739	0.953125	0	1	1
0	0	0	294	294	0	0	0	0	0	0	3	0	4.556413	5.280685	0	0	1	1
196	0	196	196	196	0	1	0	1	0	0	4	4.556413	4.274455	5.113729	0.153846	0.5437244	1	1
260	0	260	260	260	0	1	0	1	0	0	3	4.274455	5.135797	5.893774	0	0.49826925	1	1
228	0	228	228	228	0	1	0	1	0	0	6	5.135797	8.14509	3.454845	0	0.446982	1	1
338	0	338	338	338	0	1	0	1	0	0	9	8.14509	7.1754	3.43072	0.030769	0.4273964	1	1
236	0	236	236	236	0	1	0	1	0	0	3	7.1754	5.930282	6.475158	0.276923	0.362341	1	1
226	226	0	502	502	0	2	0	2	0	0	9	5.930282	9.065812	1.832509	0	0.3379646	1	1
336	336	0	406	406	0	2	0	2	0	0	12	9.065812	9.126943	0.477121	0	0.412545769230769	1	1
0	0	0	250	250	0	0	0	0	0	0	8	9.126943	0	3.618989	0.953846	0	1	1
0	0	0	428	428	0	0	0	0	0	0	3	0	5.589799	4.728338	0	0	1	1
246	246	0	714	714	0	2	0	2	0	0	6	5.589799	6.895384	4.621965	0.064516	0.451151714285714	1	1
564	0	564	564	564	0	1	0	1	0	0	10	6.895384	9.975813	3.754578	0	0.466629090909091	1	1
250	250	0	424	424	0	2	0	2	0	0	11	9.975813	7.279587	3.025306	0	0.342394416666667	1	1
326	0	326	326	326	0	1	0	1	0	0	4	7.279587	5.50706	3.550717	0.064516	0.5937526	1	1
162	0	162	162	162	0	1	0	1	0	0	3	5.50706	4.539021	6.434424	0.983871	0.86895575	1	1
192	0	192	192	192	0	1	0	1	0	1	4	4.539021	5.244333	3.400883	0.83871	0.8029688	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.035134	0.951613	0	0	0
0	0	0	292	292	0	0	0	0	0	0	8	5.244333	0	1.70757	0.967742	0	1	1
0	0	0	668	946	0	0	0	0	0	0	6	0	4.567805	3.031004	0	0	1	1
170	170	0	170	442	0	1	1	2	0	0	7	4.567805	3.529703	3.890197	0	0.172095625	1	1
446	446	0	696	696	0	2	0	2	0	0	8	7.574485	4.752992	2.824776	0	0.437456444444444	1	1
296	0	296	296	296	0	1	0	1	0	1	3	4.752992	8.715392	6.509479	0.046875	0.707348	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.422984	0.75	0	0	0
262	262	0	448	448	0	2	0	2	1	0	4	8.715392	0	5.748614	0.546875	0.3089568	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	2.247973	0.15625	0	0	0
0	0	0	530	530	0	0	0	0	0	0	2	0	4.524376	4.573823	0.014286	0	1	1
248	0	248	248	248	0	1	0	1	0	0	6	4.524376	7.867012	3.557748	0.1	0.284744571428571	1	1
238	0	238	238	238	0	1	0	1	0	0	6	7.867012	6.135722	3.801198	0	0.408603428571429	1	1
222	0	222	222	222	0	1	0	1	0	0	3	6.135722	3.063611	5.315067	0.828571	0.4989865	1	1
218	0	218	218	218	0	1	0	1	0	0	4	3.063611	8.289749	5.48364	0.4	0.2119114	1	1
192	0	192	192	192	0	1	0	1	0	0	7	8.289749	5.622306	3.814114	0.042857	0.54366325	1	1
246	0	246	246	246	0	1	0	1	0	0	3	5.622306	6.280516	5.303174	0.128571	0.492903	1	1
0	0	0	188	188	0	0	0	0	0	0	10	6.280516	0	2.164353	0.128571	0	1	1
0	0	0	414	414	0	0	0	0	0	0	6	0	5.887942	3.655042	0	0	1	1
314	0	314	314	314	0	1	0	1	0	0	3	5.887942	4.513804	5.986551	0	0.42247875	1	1
484	0	484	484	484	0	1	0	1	0	0	5	4.513804	7.404897	5.3386	0	0.3672865	1	1
236	236	0	490	490	0	2	0	2	0	0	11	7.404897	9.211506	2.257679	0	0.300718	1	1
240	0	240	240	240	0	1	0	1	0	0	5	9.211506	5.404336	4.697961	0.358209	0.5762615	1	1
196	0	196	196	196	0	1	0	1	0	0	3	5.404336	3.240818	5.422478	0.328358	0.71547625	1	1
202	0	202	202	202	0	1	0	1	0	0	2	3.240818	5.833735	5.73672	0.014925	0.700907666666667	1	1
208	0	208	208	410	0	1	1	2	0	0	9	5.833735	9.059035	3.669131	0	0.4936458	1	1
0	0	0	392	392	0	0	0	0	0	0	7	9.059035	4.82775400000001	4.989521	0.880597	0	1	1
0	0	0	618	618	0	0	0	0	0	0	6	0	4.149305	4.013974	0	0	1	1
142	0	142	142	142	0	1	0	1	0	0	4	4.149305	4.847219	4.381801	0.042254	0.613709	1	1
314	0	314	314	314	0	1	0	1	0	0	4	4.847219	3.467769	5.456419	0.225352	0.5831528	1	1
250	0	250	250	250	0	1	0	1	0	0	3	3.467769	4.033353	6.475158	0.042254	0.34588325	1	1
228	0	228	228	228	0	1	0	1	0	0	5	4.033353	6.197191	3.255755	0.112676	0.236147666666667	1	1
296	0	296	296	296	0	1	0	1	0	0	3	6.197191	5.449099	4.372617	0	0.40351925	1	1
296	0	296	296	296	0	1	0	1	0	0	6	5.449099	8.577485	5.11238	0.352113	0.437596571428571	1	1
232	0	232	232	232	0	1	0	1	0	0	8	8.577485	9.724985	3.835627	0.183099	0.515629	1	1
0	0	0	476	476	0	0	0	0	0	0	10	9.724985	0	2.772322	0.704225	0	1	1
0	0	0	486	486	0	0	0	0	0	0	10	0	6.831938	1.146128	0	0	1	1
210	0	210	210	210	0	1	0	1	0	0	3	6.831938	3.932291	5.878413	0.7	0.359365	1	1
362	0	362	362	362	0	1	0	1	0	0	5	3.932291	6.463615	5.471258	0	0.228291833333333	1	1
508	0	508	508	508	0	1	0	1	0	0	3	6.463615	7.638898	6.509479	0.357143	0.4583415	1	1
134	0	134	134	134	0	1	0	1	0	0	7	7.638898	6.625196	3.67256	0.142857	0.684033	1	1
210	0	210	210	210	0	1	0	1	0	0	5	6.625196	4.130691	4.06487	0.642857	0.68291	1	1
238	0	238	238	238	0	1	0	1	0	0	2	4.130691	5.07686500000001	5.776456	0.128571	0.742717	1	1
206	0	206	206	206	0	1	0	1	0	0	7	5.07686500000001	7.439702	3.75694	0	0.538127	1	1
0	0	0	284	284	0	1	0	1	0	0	6	7.439702	0	2.029384	0.485714	0	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.878413	0.7	0	0	0
0	0	0	538	538	0	0	0	0	0	0	3	0	6.883066	4.672661	0.014925	0	1	1
160	160	0	414	414	0	2	0	2	0	0	12	6.883066	6.578157	2.44248	0	0.339663461538462	1	1
210	0	210	210	210	0	1	0	1	0	0	3	6.578157	3.749831	5.577601	0.208955	0.347738	1	1
396	0	396	396	396	0	1	0	1	0	0	2	3.749831	3.984781	5.776456	0.343284	0.380261	1	1
384	0	384	384	384	0	1	0	1	0	0	3	3.984781	6.364326	5.784187	0.343284	0.531391	1	1
272	0	272	272	272	0	1	0	1	0	0	7	6.364326	7.292054	2.977266	0.014925	0.56123625	1	1
0	0	0	180	180	0	0	0	0	0	0	7	7.292054	0	4.378471	0.358209	0	1	1
0	0	0	362	362	0	0	0	0	0	0	4	0	5.90289	3.730944	0	0	1	1
242	0	242	242	242	0	1	0	1	0	0	7	5.90289	7.99982	3.972157	0.013514	0.397322625	1	1
294	294	0	420	420	0	2	0	2	0	0	7	7.99982	9.102393	3.12156	0.013514	0.397300125	1	1
176	176	0	544	544	0	3	0	3	0	0	11	9.102393	7.108346	2.885361	0.027027	0.504608583333333	1	1
246	0	246	246	246	0	1	0	1	0	0	5	7.108346	4.919079	4.095204	0.013514	0.504731333333333	1	1
250	0	250	250	250	0	1	0	1	0	0	2	4.919079	3.29915099999999	5.776456	0.405405	0.649155666666667	1	1
340	0	340	340	340	0	1	0	1	0	0	3	3.29915099999999	6.090944	5.970848	0.040541	0.5616545	1	1
0	0	0	134	134	0	0	0	0	0	0	7	6.090944	0	3.85309	0.175676	0	1	1
0	0	0	472	472	0	0	0	0	0	0	4	0	6.040843	4.57344	0	0	1	1
530	530	0	738	738	0	2	0	2	0	0	6	6.040843	6.408351	4.885587	0	0.354528285714286	1	1
460	0	460	460	460	0	1	0	1	0	0	11	6.408351	8.685353	2.621176	0	0.378426916666667	1	1
192	192	0	360	360	0	2	0	2	0	0	5	8.685353	6.98919	4.536887	0	0.204412666666667	1	1
406	0	406	406	406	0	1	0	1	0	0	7	6.98919	6.416338	3.271842	0	0.501724125	1	1
510	0	510	510	510	0	1	0	1	0	0	3	6.416338	5.84429	5.784187	0	0.60753275	1	1
144	0	144	144	144	0	1	0	1	0	0	6	5.84429	5.513656	4.070001	0.013699	0.610631571428571	1	1
260	0	260	260	260	0	1	0	1	0	0	3	5.513656	3.144094	4.630499	0.054795	0.69701925	1	1
172	0	172	172	172	0	1	0	1	0	0	2	3.144094	6.142999	6.035134	0.863014	0.644057	1	1
0	0	0	196	196	0	0	0	0	0	0	8	6.142999	0	4.379106	0.616438	0	1	1
0	0	0	370	370	0	0	0	0	0	0	3	0	5.145291	4.550265	0	0	1	1
322	322	0	510	510	0	2	0	2	0	0	6	5.145291	5.365702	4.885587	0	0.467531857142857	1	1
140	0	140	140	140	0	1	0	1	0	0	6	5.365702	5.803874	4.012289	0.134328	0.612108857142857	1	1
264	0	264	264	264	0	1	0	1	0	0	3	5.803874	2.90064	5.460754	0.343284	0.772159	1	1
244	0	244	244	244	0	1	0	1	0	0	2	2.90064	3.508157	5.776456	0.880597	0.663092	1	1
422	0	422	422	422	0	1	0	1	0	0	5	3.508157	7.234644	5.39066	0.089552	0.416238833333333	1	1
252	252	0	412	412	0	2	0	2	0	0	8	7.234644	7.67072	2.984527	0	0.414675222222222	1	1
274	0	274	274	274	0	1	0	1	0	0	8	7.67072	9.271168	2.825426	0.014925	0.509212	1	1
0	0	0	368	368	0	0	0	0	0	0	9	9.271168	0	3.97973	0.761194	0	1	1
0	0	0	486	486	0	0	0	0	0	0	4	0	5.90765	3.394802	0	0	1	1
250	0	250	250	250	0	1	0	1	0	0	4	5.90765	6.698229	4.635574	0	0.6190266	1	1
688	688	0	772	772	0	2	0	2	0	0	9	6.698229	4.814725	3.010724	0	0.4793362	1	1
190	0	190	190	190	0	1	0	1	0	0	6	4.814725	7.174828	3.056524	0.677419	0.371491285714286	1	1
250	0	250	250	250	0	1	0	1	0	0	3	7.174828	3.467427	5.460754	0.467742	0.69381675	1	1
146	0	146	146	146	0	1	0	1	0	0	2	3.467427	5.659449	5.776456	0.516129	0.747564666666667	1	1
0	0	0	140	140	0	0	0	0	0	0	9	5.659449	0	3.180413	0.790323	0	1	1
0	0	0	260	260	0	0	0	0	0	0	3	0	3.670202	4.6783	0	0	1	1
308	308	0	574	574	0	2	0	2	0	0	4	3.670202	6.754645	5.007718	0.013889	0.1124892	1	1
232	0	232	232	232	0	1	0	1	0	0	7	6.754645	5.236849	2.495544	0	0.551356	1	1
456	0	456	456	456	0	1	0	1	0	0	3	5.236849	4.716705	5.781731	0.125	0.41192425	1	1
184	0	184	184	184	0	1	0	1	0	0	4	4.716705	4.726485	5.902784	0.208333	0.4728804	1	1
278	0	278	278	278	0	1	0	1	0	0	4	4.726485	6.628456	4.729027	0	0.4181774	1	1
0	0	0	274	274	0	0	0	0	0	0	9	6.628456	0	2.311754	0	0	1	1
0	0	0	362	362	0	0	0	0	0	0	3	0	4.046584	5.326188	0.157143	0	1	1
338	0	338	338	338	0	1	0	1	0	0	3	4.046584	3.871087	5.577601	0.014493	0.5912845	1	1
438	0	438	438	438	0	1	0	1	0	0	3	3.871087	5.108769	4.372617	0.014493	0.55905625	1	1
556	0	556	556	556	0	1	0	1	0	0	6	5.108769	7.401547	5.11238	0.362319	0.477856285714286	1	1
212	0	212	212	212	0	1	0	1	0	0	7	7.401547	7.182977	3.099335	0.057971	0.468317625	1	1
166	0	166	166	166	0	1	0	1	0	0	3	7.182977	4.507426	5.703461	0.695652	0.7323795	1	1
0	0	0	180	180	0	0	0	0	0	0	6	4.507426	0	3.157457	0.014493	0	1	1
0	0	0	380	380	0	0	0	0	0	0	3	0	6.378464	5.425435	0.203125	0	1	1
396	0	396	396	396	0	1	0	1	0	0	8	6.378464	8.246622	2.459392	0	0.512733777777778	1	1
242	242	0	358	358	0	2	0	2	0	0	7	8.246622	4.915015	3.722552	0	0.48265325	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.544486	0.890625	0	0	0
232	232	0	410	410	0	2	0	2	0	0	6	4.915015	8.578784	2.833784	0	0.0266728571428571	1	1
256	0	256	256	256	0	1	0	1	0	1	6	8.578784	9.955068	3.354301	0	0.611495571428571	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.434424	0.703125	0	0	0
0	0	0	552	552	0	0	0	0	1	0	7	9.955068	0	2.761176	0	0	1	1
0	0	0	382	382	0	0	0	0	0	0	3	0	6.045059	4.085326	0	0	1	1
268	268	0	928	928	0	4	0	4	0	0	13	6.045059	6.165622	3.072985	0	0.252514214285714	1	1
366	0	366	366	366	0	1	0	1	0	0	6	6.165622	6.141547	3.940068	0	0.505236857142857	1	1
286	0	286	286	540	0	1	1	2	0	0	5	6.141547	4.364767	5.912923	0	0.4463675	1	1
166	166	0	794	1138	0	2	1	3	0	0	4	4.364767	3.932376	5.180948	0.074627	0.2085944	1	1
220	0	220	220	220	0	1	0	1	0	0	4	4.828753	7.401863	4.695963	0.447761	0.726894	1	1
350	0	350	350	350	0	1	0	1	0	0	8	7.401863	7.394763	4.798823	0.597015	0.559592555555556	1	1
0	0	0	216	216	0	0	0	0	0	0	5	7.394763	0	5.414248	0.61194	0	1	1
0	0	0	576	576	0	0	0	0	0	0	13	0	8.68199	2.071882	0	0	1	1
288	0	288	288	288	0	1	0	1	0	0	8	8.68199	7.689354	3.278067	0	0.465406333333333	1	1
0	0	0	880	880	0	1	0	1	0	0	4	7.689354	4.567371	5.902784	0.515152	0	1	1
166	0	166	166	166	0	1	0	1	0	0	2	4.567371	4.226872	6.203778	0	0.815127333333333	1	1
176	0	176	176	176	0	1	0	1	0	0	6	4.226872	8.094632	3.758685	0	0.524607714285714	1	1
228	0	228	228	228	0	1	0	1	0	0	6	8.094632	5.098757	1.897627	0.515152	0.680983714285714	1	1
228	0	228	228	228	0	1	0	1	0	1	3	5.098757	7.867983	5.840556	0.848485	0.71641075	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.19697	0	0	0
228	228	0	360	360	0	2	0	2	1	0	7	7.867983	0	2.037426	0	0.34170325	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.314105	0.969697	0	0	0
0	0	0	566	566	0	0	0	0	0	0	9	0	6.8899	0.30103	0	0	1	1
230	230	0	2042	2042	0	5	0	5	0	0	10	6.8899	7.269595	1.724276	0.015625	0.215085636363636	1	1
744	0	744	744	744	0	1	0	1	0	0	8	7.269595	8.15502	2.522444	0.015625	0.499885555555556	1	1
330	0	330	330	330	0	1	0	1	0	0	6	8.15502	6.121711	2.507856	0.015625	0.521998571428571	1	1
214	0	214	214	214	0	1	0	1	0	0	3	6.121711	4.92738900000001	5.970848	0.578125	0.69392525	1	1
178	0	178	178	178	0	1	0	1	0	0	7	4.92738900000001	7.936155	3.66436	0	0.46288625	1	1
0	0	0	482	482	0	0	0	0	0	0	8	7.936155	0	2.330414	0.015625	0	1	1
0	0	0	450	450	0	0	0	0	0	0	5	0	5.603794	4.150818	0	0	1	1
256	0	256	256	256	0	1	0	1	0	0	3	5.603794	6.699785	6.078625	0.291139	0.50561525	1	1
236	0	236	236	236	0	1	0	1	0	0	10	6.699785	8.76978	2.603144	0	0.429295090909091	1	1
278	0	278	278	278	0	1	0	1	0	0	3	8.76978	4.578776	5.577601	0.139241	0.6230065	1	1
266	0	266	266	266	0	1	0	1	0	0	4	4.578776	4.946319	5.648503	0.556962	0.6141604	1	1
220	0	220	220	220	0	1	0	1	0	0	3	4.946319	5.798609	6.509479	0.075949	0.75428025	1	1
0	0	0	478	478	0	0	0	0	0	0	10	5.798609	0	2.914872	0	0	1	1
0	0	0	434	434	0	0	0	0	0	0	5	0	6.490375	3.946845	0	0	1	1
204	204	0	354	354	0	2	0	2	0	0	10	6.490375	6.324778	2.746634	0	0.465084636363636	1	1
190	0	190	190	190	0	1	0	1	0	0	5	6.324778	5.027916	5.296035	0	0.626111166666667	1	1
240	0	240	240	240	0	1	0	1	0	0	4	5.027916	5.072663	5.902784	0.101266	0.5569166	1	1
230	230	0	432	432	0	2	0	2	0	0	5	5.072663	3.637942	5.122055	0.063291	0.476207666666667	1	1
256	0	256	256	256	0	1	0	1	0	1	4	3.637942	7.862734	5.078243	0.012658	0.6761198	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.142702	0.012658	0	0	0
0	0	0	472	472	0	0	0	0	1	0	11	7.862734	0	2.680336	0.620253	0	1	1
0	0	0	332	332	0	0	0	0	0	0	5	0	5.555999	4.238673	0	0	1	1
266	0	266	266	266	0	1	0	1	0	0	3	5.555999	5.44771	6.509479	0.061728	0.579198	1	1
154	0	154	154	154	0	1	0	1	0	0	5	5.44771	4.61397	3.806384	0	0.627417	1	1
192	0	192	192	192	0	1	0	1	0	0	3	4.61397	6.909736	5.878413	0.506329	0.594618	1	1
212	212	0	388	388	0	2	0	2	0	0	13	6.909736	10.329825	3.344981	0.227848	0.377729142857143	1	1
270	0	270	270	270	0	1	0	1	0	0	7	10.329825	6.435932	4.966597	0.974684	0.542909	1	1
226	0	226	226	226	0	1	0	1	0	0	3	6.435932	6.095451	6.475158	0.607595	0.694801	1	1
0	0	0	338	338	0	0	0	0	0	0	9	6.095451	0	3.573336	0.493671	0	1	1
0	0	0	550	550	0	0	0	0	0	0	5	0	5.004269	2.260071	0	0	1	1
164	164	0	388	388	0	2	0	2	0	0	5	5.004269	4.927006	4.266749	0.013889	0.068767	1	1
270	0	270	270	270	0	1	0	1	0	0	5	4.927006	6.669255	5.465099	0.013889	0.419084333333333	1	1
390	0	390	390	390	0	1	0	1	0	0	4	6.669255	3.364098	3.694693	0	0.6367522	1	1
218	0	218	218	218	0	1	0	1	0	0	3	3.364098	7.109053	5.970848	0.055556	0.38696475	1	1
258	258	0	408	408	0	2	0	2	0	0	9	7.109053	8.764867	1.90309	0	0.4656912	1	1
226	0	226	226	226	0	1	0	1	0	0	7	8.764867	5.157546	2.694605	0.027778	0.68706675	1	1
0	0	0	290	290	0	0	0	0	0	0	5	5.157546	0	5.456419	0.361111	0	1	1
0	0	0	668	668	0	0	0	0	0	0	3	0	5.236375	4.873588	0	0	1	1
368	0	368	368	524	0	1	1	2	0	0	5	5.236375	4.523536	4.047197	0	0.5060085	1	1
226	226	0	226	554	0	1	1	2	0	0	2	4.523536	3.395378	4.902389	0	0.519862333333333	1	1
290	0	290	290	290	0	1	0	1	0	0	8	5.223155	9.462228	2.715167	0	0.369380555555556	1	1
246	0	246	246	246	0	1	0	1	0	0	4	9.462228	3.164617	5.287125	0.892308	0.7573306	1	1
210	0	210	210	210	0	1	0	1	0	0	3	3.164617	3.90783	5.315067	0.969231	0.4878175	1	1
478	478	0	698	698	0	2	0	2	0	0	3	3.90783	7.122869	5.970848	0.169231	0.464775	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.912923	0.430769	0	0	0
0	0	0	272	272	0	0	0	0	0	0	6	7.122869	0	2.509203	0.107692	0	1	1
0	0	0	440	440	0	0	0	0	0	0	4	0	4.204048	3.771808	0	0	1	1
202	202	0	356	356	0	2	0	2	0	0	6	4.204048	5.565841	4.171522	0.111111	0.106341285714286	1	1
378	0	378	378	378	0	1	0	1	0	0	5	5.565841	6.830667	5.2925	0.291667	0.441835666666667	1	1
232	0	232	232	232	0	1	0	1	0	0	8	6.830667	7.492026	3.948804	0	0.386853444444444	1	1
464	0	464	464	464	0	1	0	1	0	0	5	7.492026	6.525376	5.39066	0.236111	0.328951166666667	1	1
218	218	0	408	408	0	2	0	2	0	0	9	6.525376	9.58923	2.98945	0.027778	0.2499083	1	1
232	0	232	232	232	0	1	0	1	0	0	5	9.58923	4.60572000000001	4.226368	0.041667	0.803292666666667	1	1
210	0	210	210	210	0	1	0	1	0	1	3	4.60572000000001	5.41403	5.840556	0.347222	0.856369	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.555556	0	0	0
0	0	0	350	350	0	0	0	0	0	0	6	5.41403	0	4.220187	0.25	0	1	1
0	0	0	296	296	0	0	0	0	0	0	3	0	4.058317	4.509324	0	0	1	1
220	0	220	220	220	0	1	0	1	0	0	3	4.058317	5.808961	5.784187	0.016949	0.3151705	1	1
252	0	252	252	252	0	1	0	1	0	0	4	5.808961	3.489055	4.265714	0.050847	0.6139286	1	1
274	0	274	274	274	0	1	0	1	0	0	4	3.489055	5.956643	4.422934	0.050847	0.3117396	1	1
264	0	264	264	264	0	1	0	1	0	0	7	5.956643	8.177449	3.821645	0	0.314417625	1	1
282	0	282	282	282	0	1	0	1	0	0	4	8.177449	5.1755	5.902784	0.576271	0.538558	1	1
154	0	154	154	154	0	1	0	1	0	0	8	5.1755	9.096154	4.798823	0.016949	0.318698888888889	1	1
330	0	330	330	330	0	1	0	1	0	0	3	9.096154	4.44453	5.544486	0.101695	0.741111	1	1
130	0	130	130	130	0	1	0	1	0	0	5	4.44453	5.479856	4.611691	0.474576	0.568162333333333	1	1
0	0	0	94	94	0	0	0	0	0	0	5	5.479856	0	4.745528	0.983051	0	1	1
0	0	0	428	428	0	0	0	0	0	0	3	0	5.250568	5.425435	0.212121	0	1	1
286	0	286	286	286	0	1	0	1	0	0	4	5.250568	5.131223	4.140759	0.015152	0.516422	1	1
310	0	310	310	310	0	1	0	1	0	0	4	5.131223	5.059364	4.289009	0.151515	0.5426666	1	1
152	0	152	152	152	0	1	0	1	0	0	4	5.059364	4.999636	4.713667	0.424242	0.5545394	1	1
250	0	250	250	250	0	1	0	1	0	0	3	4.999636	3.935359	5.878413	0.075758	0.69308325	1	1
208	0	208	208	208	0	1	0	1	0	0	3	3.935359	3.8074	5.893774	0	0.676923	1	1
254	0	254	254	254	0	1	0	1	0	0	3	3.8074	5.999523	5.83478	0.287879	0.628773	1	1
130	0	130	130	130	0	1	0	1	0	0	5	5.999523	4.220086	3.554126	0.015152	0.752435833333333	1	1
268	0	268	268	268	0	1	0	1	0	0	3	4.220086	4.450418	5.840556	0.030303	0.68367525	1	1
672	0	672	672	672	0	1	0	1	0	1	3	4.450418	10.942612	5.83478	0.227273	0.79627975	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	3.260071	0	0	0	0
0	0	0	396	396	0	0	0	0	0	0	13	10.942612	0	2.173186	0.227273	0	1	1
0	0	0	350	350	0	0	0	0	0	0	3	0	5.971603	5.698007	0.162162	0	1	1
168	168	0	366	366	0	2	0	2	0	0	10	5.971603	7.570033	2.79796	0	0.365223636363636	1	1
396	0	396	396	396	0	1	0	1	0	0	6	7.570033	5.458613	2.961421	0	0.504485285714286	1	1
322	0	322	322	322	0	1	0	1	0	0	5	5.458613	9.208357	4.431862	0	0.331668333333333	1	1
